PROTID	GENEID	cGFP_C1_6h_BioID_1_INT	cGFP_C1_6h_BioID_2_INT	cGFP_C1_6h_BioID_3_INT	cGFP_C2_6h_BioID_1_INT	cGFP_C2_6h_BioID_2_INT	cGFP_C2_6h_BioID_3_INT	cGFP_C3_6h_BioID_1_INT	cGFP_C3_6h_BioID_2_INT	cGFP_C3_6h_BioID_3_INT	cGFP_C4_6h_BioID_1_INT	cGFP_C4_6h_BioID_2_INT	cGFP_C4_6h_BioID_3_INT	cGFP_C5_6h_BioID_1_INT	cGFP_C5_6h_BioID_2_INT	cGFP_C5_6h_BioID_3_INT	cGFP_N1_6h_BioID_1_INT	cGFP_N1_6h_BioID_2_INT	cGFP_N1_6h_BioID_3_INT	cGFP_N2_6h_BioID_1_INT	cGFP_N2_6h_BioID_2_INT	cGFP_N2_6h_BioID_3_INT	cGFP_N3_6h_BioID_1_INT	cGFP_N3_6h_BioID_2_INT	cGFP_N3_6h_BioID_3_INT	cGFP_N4_6h_BioID_1_INT	cGFP_N4_6h_BioID_2_INT	cGFP_N4_6h_BioID_3_INT
na	na	cGFP_C1_6h_BioID	cGFP_C1_6h_BioID	cGFP_C1_6h_BioID	cGFP_C2_6h_BioID	cGFP_C2_6h_BioID	cGFP_C2_6h_BioID	cGFP_C3_6h_BioID	cGFP_C3_6h_BioID	cGFP_C3_6h_BioID	cGFP_C4_6h_BioID	cGFP_C4_6h_BioID	cGFP_C4_6h_BioID	cGFP_C5_6h_BioID	cGFP_C5_6h_BioID	cGFP_C5_6h_BioID	cGFP_N1_6h_BioID	cGFP_N1_6h_BioID	cGFP_N1_6h_BioID	cGFP_N2_6h_BioID	cGFP_N2_6h_BioID	cGFP_N2_6h_BioID	cGFP_N3_6h_BioID	cGFP_N3_6h_BioID	cGFP_N3_6h_BioID	cGFP_N4_6h_BioID	cGFP_N4_6h_BioID	cGFP_N4_6h_BioID
Q8NBU5	ATAD1	0	0	0	0	0	0	0	10032.306	7995.893	11019.319	15136.047	8526.006	9952.803	8550.499	9630.943	90977.55	48815.844	80090.98	80218.5	110987.77	96807.52	24856.81	35855.734	86590.84	80098.836	90747.18	62400.336
Q8NBZ0	INO80E	0	0	0	16277.955	19419.777	0	0	0	0	0	0	0	0	0	0	22405.531	36864.273	18061.6	51559.68	68414.79	61493.953	23141.154	21450.87	22116.582	23060.186	25424.121	31937.357
Q8NC51	SERBP1	1766423.5	1823755.2	1844862.6	891943.06	928873.9	2007554.1	1446377.4	1838132.0	1463453.1	1536691.8	1547275.0	1380752.5	1652217.4	1692060.6	1669701.6	1255483.8	1205306.2	1187958.4	875734.06	752115.2	734657.75	725383.2	813555.94	767602.75	1064493.8	792122.94	795015.56
Q8NC96	NECAP1	0	16809.217	18509.72	0	15394.01	16958.828	16370.557	19592.697	13875.914	30898.707	35451.895	26003.643	25244.297	17983.037	14419.09	0	0	0	0	0	0	0	0	0	0	0	43359.996
Q8NCA5	FAM98A	73072.47	62287.973	64866.992	37829.484	23900.773	65859.34	52826.723	56536.793	57566.047	70773.8	69792.125	72913.92	66389.31	73431.8	89438.4	136019.94	140357.19	131838.53	132171.36	135565.12	147947.16	118183.8	115582.59	116131.62	127765.41	119969.51	132515.64
Q8NCD3	HJURP	0	0	0	15926.651	0	0	14058.639	0	13543.255	0	0	0	0	0	0	22159.97	21102.205	22370.432	15154.926	26111.031	27937.809	22896.38	20154.904	0	0	0	0
Q8NCE0	TSEN2	38204.668	44465.06	59130.086	115232.89	104356.01	49391.207	77169.484	53453.348	73797.47	30431.44	23486.773	26615.41	26380.883	26281.906	27376.4	26345.309	26365.94	27017.143	32112.057	34339.586	28313.51	23358.29	24497.29	30889.477	22740.549	22655.098	24253.12
Q8NCE2	MTMR14	123564.484	74207.83	80014.164	52960.164	81651.01	133458.34	72559.86	87932.164	80176.24	101502.7	110666.875	80064.17	119743.74	130611.0	123627.36	0	0	4078.1887	40684.105	27976.504	0	26993.652	0	0	44791.418	23705.465	0
Q8NCF5	NFATC2IP	487953.34	476429.2	469092.94	801225.06	875390.56	471169.7	589580.75	435254.16	644861.1	243576.4	205639.77	205802.9	192380.16	186651.31	163721.6	205856.2	237325.45	200128.22	242579.08	217229.16	248851.84	148268.4	180798.97	133257.52	128306.96	118789.67	126999.984
Q8NCM8	DYNC2H1	64500.195	64817.867	59154.203	65083.715	61442.508	52283.71	50973.062	62262.055	43154.82	64022.85	0	49240.684	39900.69	50183.18	49360.61	44519.957	58725.086	32678.95	24121.625	80128.38	37504.49	20218.686	5246.8584	33256.77	17265.213	52575.504	115776.81
Q8NCY6	MSANTD4	0	14238.032	0	17957.537	16844.215	16319.516	19029.846	0	19201.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8ND04	SMG8	199442.03	217018.84	234683.66	120717.555	158258.42	189530.89	192788.97	227619.12	189608.88	249351.78	201720.03	224274.64	278799.6	251546.12	265077.9	230610.23	333013.94	256465.95	240500.25	367254.44	252997.81	280250.5	423335.94	290460.94	327986.34	455437.0	507174.06
Q8ND24	RNF214	146766.62	143879.38	140950.31	40708.195	32477.105	130705.94	68440.26	128073.57	66445.07	131767.89	137807.77	140082.17	131186.0	131773.27	130343.125	105178.09	89865.48	134555.12	125554.72	137716.03	115922.22	96792.914	144290.98	122372.375	99503.38	110880.55	104468.586
Q8ND56	LSM14A	223988.44	234093.02	232761.19	172993.6	176862.12	252650.12	156894.7	235977.73	256356.36	237237.52	296906.84	297036.53	221565.17	272723.5	270515.94	217696.6	231772.12	219792.58	395141.12	377394.4	249866.58	498597.75	480263.47	419681.9	533008.4	551038.0	503724.38
Q8ND76	CCNY	0	0	0	0	0	55040.195	42696.047	39903.668	45019.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8ND82	ZNF280C	0	0	10067.893	13678.409	14551.655	0	11194.511	0	11725.913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8ND83	SLAIN1	81152.37	78031.32	77255.2	69538.4	70247.7	60699.336	65924.4	63251.273	63158.766	19521.783	27886.266	16101.619	19290.078	19021.826	19905.822	45439.746	48279.906	10861.741	10447.001	0	11825.789	0	14629.44	0	12654.107	0	0
Q8NDC0	MAPK1IP1L	0	0	13982.556	0	18621.549	16660.549	15841.831	16552.13	19386.062	0	35692.6	17179.846	18109.45	15530.135	15142.019	26632.102	15519.01	15784.427	16010.645	13481.582	13573.791	0	17143.717	25619.9	47161.082	24413.377	28359.082
Q8NDD1	C1orf131	28408.723	27369.615	26278.455	53177.984	52303.113	21565.568	41470.36	31035.158	40348.555	0	23430.605	23542.379	0	20524.115	19966.43	0	0	0	0	0	0	0	0	0	0	0	0
Q8NDF8	TENT4B	29705.11	45546.92	37837.965	49800.906	53181.05	23546.117	34350.344	35879.258	32741.92	0	0	0	0	0	0	33127.88	46521.875	53250.363	44455.17	39520.516	83299.56	79428.055	95586.38	40866.875	74285.695	32969.137	95986.875
Q8NDI1	EHBP1	458181.6	544921.1	488796.8	238338.28	264480.9	651160.94	461713.4	686402.3	475902.3	482536.47	368223.97	480648.9	466916.44	511464.28	531921.9	353007.44	314382.06	280606.8	265975.84	82114.375	169012.4	264774.94	199630.67	155115.83	113279.36	269163.03	270162.75
Q8NDN9	RCBTB1	0	0	0	0	0	0	0	0	0	0	0	4101.244	0	0	6869.5674	0	0	0	0	0	0	0	0	0	0	0	0
Q8NDT2	RBM15B	50816.836	65303.402	68494.914	32550.014	31586.717	56967.69	35482.625	51724.848	36884.223	58094.055	59072.062	63916.86	71774.734	77321.99	62496.7	13183.496	12359.808	15148.131	15484.219	18057.9	15936.646	15006.991	14682.102	15079.073	14439.402	13734.358	14114.842
Q8NDV7	TNRC6A	119223.91	99248.92	70187.09	64312.38	55615.53	80302.72	84360.875	88010.19	63636.625	71740.28	70755.97	74259.734	78413.75	53341.938	62610.438	279199.03	414970.25	310732.22	350849.94	387439.88	450355.75	219657.36	117591.26	291807.34	162295.03	188200.75	156526.12
Q8NDW4	ZNF248	0	0	7840.702	29086.488	27480.74	10424.975	16264.863	10180.78	13646.464	8321.399	0	9554.848	7219.0957	7174.143	8056.4355	15712.896	21603.336	13299.969	20599.951	20119.959	26454.703	16347.79	15229.058	0	0	0	11307.484
Q8NDX5	PHC3	0	0	0	11142.307	12051.941	0	8575.413	0	11801.417	15262.824	0	15191.558	0	0	0	16083.771	22679.865	18533.537	33352.547	28735.309	33829.336	18941.895	22670.67	18607.3	18284.943	20596.346	25981.389
Q8NDZ2	SIMC1	16674.379	19023.996	17054.258	15935.677	21004.664	0	12772.743	0	0	0	0	0	0	0	0	9538.065	11817.719	0	0	11412.21	0	0	0	0	0	0	2364.1523
Q8NE01	CNNM3	58537.805	64509.95	59025.55	11734.48	45403.89	226021.02	146476.64	205025.88	130074.984	29204.867	12589.279	18143.412	20570.383	18125.018	0	44091.016	50162.91	46454.605	30159.562	52427.86	70865.77	0	0	56861.844	0	51458.688	0
Q8NE71	ABCF1	3309959.8	3289599.8	3320425.2	1198389.8	1199123.9	2872014.0	1806595.5	2799207.0	1853273.2	3191456.8	2559716.8	2993714.5	3466035.2	3654381.8	3776769.8	1672577.0	1699329.0	1874818.1	1299673.4	1474795.6	1574392.8	1558359.4	1588850.9	1475117.1	1460916.8	1623126.1	1672309.1
Q8NE86	MCU	0	0	0	0	0	0	0	0	0	9920.032	15679.244	9359.704	10483.724	9605.182	10207.132	20705.637	15223.832	14654.602	15036.711	17527.613	14553.691	0	10008.454	15336.992	0	19021.545	0
Q8NEB9	PIK3C3	95603.625	70738.74	76254.47	101998.36	140707.77	38560.906	137430.62	43334.715	109618.695	74373.82	29664.693	71248.336	47639.086	57326.29	27402.074	26962.426	13977.655	10336.562	11277.156	35172.977	12929.662	31432.105	15604.19	13107.761	24951.82	23367.164	10409.722
Q8NEC7	GSTCD	29164.225	40748.992	19559.318	0	14450.1045	49284.36	33276.02	33272.688	45133.42	32035.266	13165.136	25141.303	50140.773	58648.96	53024.133	24301.184	20590.477	5071.208	0	9271.126	0	14295.129	5581.229	0	0	7510.085	8140.0615
Q8NEF9	SRFBP1	66359.9	85599.08	82398.51	109561.37	138815.86	101915.875	99095.32	66976.695	83619.8	42249.867	55485.85	46706.164	24747.559	52907.88	14714.621	0	0	0	0	0	0	0	0	0	0	0	0
Q8NEJ9	NGDN	0	0	6667.869	10003.955	10952.01	0	8605.024	0	7139.996	0	7226.8916	0	0	0	0	19573.975	12964.183	19474.992	33480.125	28761.963	33861.7	26535.992	10466.431	25497.115	24828.979	10711.896	11888.615
Q8NEL9	DDHD1	9434.139	25918.271	39972.805	11511.832	24917.904	47131.176	17503.094	31983.129	28810.934	0	18663.812	0	0	0	0	36219.57	33341.117	27780.166	8075.73	9530.936	8877.901	0	6335.135	0	8499.01	8263.722	0
Q8NEM1	ZNF680	0	0	0	19445.78	16061.58	0	15842.326	0	14347.684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NEM2	SHCBP1	160498.44	157004.47	157061.19	256321.84	276118.2	185093.97	195517.98	182688.94	199829.44	62799.52	72828.89	67075.26	30478.385	41448.703	77419.58	72031.68	73145.19	86969.234	99777.29	85565.84	84255.66	19679.168	63320.547	52804.176	59970.96	70679.83	68480.07
Q8NEM7	SUPT20H	38524.164	52588.016	43227.934	86589.65	92329.2	8027.254	66875.625	9774.382	80100.97	0	0	0	0	5406.9062	6200.8896	103786.836	87301.44	109576.984	104535.38	148633.48	124648.305	15106.582	18096.936	20480.945	15018.394	102357.37	14797.57
Q8NEN9	PDZD8	38209.664	39468.586	58066.383	18098.58	7887.887	57869.816	12341.438	27006.941	0	26221.8	9208.132	10858.8125	0	33855.547	30440.844	75119.16	114887.82	87573.195	89781.9	115419.59	80877.914	99188.62	77147.39	0	137274.88	80752.19	91814.64
Q8NEU8	APPL2	68847.61	82811.555	82850.09	36279.266	35733.0	94647.64	59490.41	87207.38	61315.516	69659.58	60414.625	64260.195	74316.734	81080.08	79344.086	13674.477	28039.295	26282.527	9435.733	11321.076	0	12558.337	13969.159	13737.731	0	11919.444	8867.716
Q8NEW0	SLC30A7	0	0	0	0	0	0	0	0	0	0	13183.47	0	0	0	0	12582.648	0	10253.822	0	0	9399.3125	0	0	0	11822.139	0	0
Q8NEY1	NAV1	34917.42	0	14391.78	17383.979	31079.35	37420.742	34851.57	36508.99	33873.195	29233.16	26054.023	16790.416	35378.355	36796.35	20671.24	62350.008	65793.93	65246.957	43041.516	20139.135	57476.805	21964.697	0	0	17156.139	14510.496	0
Q8NEZ2	VPS37A	77052.71	135711.34	167369.47	169357.95	172306.98	152733.16	152618.86	125681.555	148361.75	89975.81	121211.53	72263.67	81596.34	121894.43	80326.72	10227.79	33935.164	21537.957	20214.178	23529.365	29653.037	24253.875	14570.998	29648.256	24788.875	18909.238	14041.944
Q8NEZ3	WDR19	15408.808	0	0	0	14421.181	15710.568	15725.829	15080.093	14935.533	0	0	0	0	0	0	50273.0	68927.4	32048.941	56584.223	48887.332	83696.08	91755.31	69767.14	43472.9	81815.89	77959.89	83073.58
Q8NEZ4	KMT2C	34096.496	49096.773	32928.484	161893.14	187600.19	47827.926	139555.61	52273.688	118548.09	74521.69	83246.47	68574.36	75650.12	75437.33	81691.12	325431.2	347724.28	396324.3	730848.6	1091433.6	1042788.25	315949.12	331027.72	322274.75	289342.72	302088.8	323792.94
Q8NEZ5	FBXO22	71862.36	55508.066	68623.95	120291.35	119136.47	57567.57	114502.914	70416.27	137549.47	20224.18	18433.844	16980.01	15806.253	30848.656	18252.775	25879.488	28424.383	17849.803	28548.531	20469.604	18932.492	20393.172	17004.129	16556.977	20215.543	29145.943	19282.266
Q8NF37	LPCAT1	0	0	0	0	6131.0874	0	4731.975	0	7723.884	0	0	0	0	0	0	66456.445	49931.855	49760.547	53240.816	62440.65	60527.355	26093.705	28479.533	45549.414	94524.84	94340.14	46317.953
Q8NF50	DOCK8	139248.17	125291.414	116187.56	22194.34	33718.938	141553.84	95978.06	165039.02	85852.62	120559.29	105697.99	172321.75	167334.81	195385.73	150673.94	68306.484	114340.766	140547.45	88556.03	127139.38	16032.789	63346.637	76147.28	85949.51	143189.69	194473.4	104257.266
Q8NF64	ZMIZ2	16143.918	18404.164	17965.104	23503.826	25793.842	17365.018	19216.256	18195.13	18842.648	10112.865	11007.628	11028.073	0	9658.116	9941.302	0	0	0	0	0	0	0	0	0	0	0	0
Q8NFA0	USP32	62825.598	83786.18	79917.08	36666.023	82785.97	127833.61	96788.38	126619.97	82743.3	84127.7	52311.395	113550.52	78358.32	113802.71	109188.984	0	0	0	0	13874.987	14175.618	0	29817.504	20845.588	20154.66	39735.6	29381.582
Q8NFC6	BOD1L1	480187.25	502380.12	501702.62	1005565.0	1083546.2	448271.3	778481.2	423439.78	756805.6	243968.75	304725.5	324519.34	254424.56	219742.22	256597.25	428394.72	335969.8	274801.78	620357.7	569519.0	568605.5	147512.7	126560.98	170481.28	93560.69	188436.31	139743.23
Q8NFD5	ARID1B	0	0	11694.887	22500.398	21397.484	0	46471.96	0	34417.246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37724.34	0
Q8NFF5	FLAD1	228255.25	203895.34	214295.92	159700.31	155723.6	201395.19	135889.48	165162.69	134938.11	197270.34	181381.69	162853.78	216544.3	214194.55	214506.2	38071.348	16959.531	30543.04	20137.87	46279.062	18496.072	0	27600.066	31743.705	27078.76	0	0
Q8NFG4	FLCN	39831.273	37199.1	57622.438	56489.062	34934.11	59530.453	37922.855	40451.32	48647.656	42662.754	40463.883	41378.73	61232.973	39725.1	48681.79	7930.745	10522.506	9088.643	45337.695	0	0	0	0	0	0	0	71553.73
Q8NFH3	NUP43	73190.836	56107.48	73411.195	68561.02	69196.664	78877.9	51988.906	74251.13	65472.938	65612.33	69403.266	68287.4	69676.16	64145.105	65650.55	140168.25	141240.27	169179.11	238345.17	227646.95	215794.4	240852.69	237140.9	222954.95	191223.83	168220.4	178836.56
Q8NFH4	NUP37	130401.375	124748.74	109687.06	112743.56	129654.33	137594.83	109549.26	108493.08	122387.91	113768.02	126830.68	92065.875	125180.95	125468.4	127852.1	127798.73	186888.61	193676.06	288271.4	270444.56	247873.94	267071.66	239229.77	293934.22	269725.1	254310.06	256620.81
Q8NFH5	NUP35	16718.758	16831.535	16930.37	15345.653	16167.68	16862.805	14319.742	15368.791	12771.05	13672.106	23225.043	15482.192	14644.86	13586.997	15561.806	13741.228	8779.3	39675.21	26726.828	17876.082	19040.105	0	0	58102.484	75719.98	53880.535	0
Q8NFJ9	BBS1	11904.627	13871.937	13426.117	0	7869.973	28982.95	8005.4136	13344.567	0	8763.848	0	10075.374	10081.001	10205.484	10385.372	0	15817.328	0	0	0	0	0	0	0	0	0	0
Q8NFP9	NBEA	73930.45	70120.94	77124.66	30594.492	37340.434	82345.17	49245.977	93257.984	45436.32	15173.66	18456.537	30057.145	32558.832	31451.58	16591.508	0	5784.615	17617.625	48894.824	0	75336.98	19612.467	64849.5	79427.54	44965.79	93028.97	13604.969
Q8NFQ8	TOR1AIP2	29770.066	45737.773	48867.73	23734.004	23808.836	15819.54	23464.816	29597.3	0	73023.45	90113.93	23355.492	23202.36	13095.778	54754.273	73051.18	87617.766	88627.99	84486.266	115705.58	111672.4	93096.98	95240.29	69531.586	93050.43	70115.36	93854.36
Q8NFU5	IPMK	64280.51	33425.016	30295.594	71131.69	73766.14	71073.055	70176.55	51938.434	78162.88	45738.195	20519.63	56696.863	53879.05	61994.36	56573.438	0	0	0	0	0	0	0	0	0	0	0	0
Q8NFW8	CMAS	40194.004	10496.613	30191.502	54735.746	58643.07	33987.523	48552.977	25823.195	50072.625	25854.926	63334.984	36082.562	30723.312	10074.213	12238.357	42670.668	36781.668	39829.273	27729.117	0	18036.477	33402.69	40634.11	57588.28	67651.59	52792.41	21109.865
Q8NFX7	STXBP6	0	0	0	0	0	0	0	91840.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NG08	HELB	345422.6	368571.56	370401.25	496326.97	504816.8	473653.25	514389.06	410631.88	475450.47	274529.06	244105.64	312269.6	278299.9	293372.22	285147.28	363422.6	337897.34	411842.78	438517.1	460246.0	445749.28	602114.4	560137.06	486725.66	444080.88	503413.66	464680.47
Q8NG27	PJA1	0	0	0	0	0	0	0	0	0	17372.684	0	0	0	0	19012.26	38058.105	32213.453	52791.695	44889.5	63993.137	55063.758	0	0	0	53702.523	65317.887	0
Q8NG31	KNL1	82629.29	75952.68	57028.95	93289.625	96333.58	69465.06	88780.65	70860.13	115154.48	59790.234	45568.5	73744.125	61628.33	80128.31	62706.246	1484625.4	1487593.5	1453535.6	2496469.2	2182503.2	2479617.0	1405554.4	1707978.6	1333268.5	1768562.4	1599007.0	1487552.6
Q8NHM5	KDM2B	118561.31	127939.16	114002.09	211119.97	245430.31	146872.66	183170.02	117897.24	199055.7	53955.516	90039.01	74958.11	24725.623	43026.54	48590.297	456808.5	502051.03	519588.75	969337.56	880639.0	978705.3	478577.84	506553.84	443269.28	176211.69	329446.8	403978.34
Q8NHP6	MOSPD2	14334.836	0	0	0	0	0	0	0	0	0	0	0	14678.914	0	0	42801.54	40819.945	51376.93	33018.016	25846.973	24110.652	0	0	0	0	0	0
Q8NHP8	PLBD2	0	0	0	0	0	0	0	0	0	0	12974.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NHQ8	RASSF8	126293.45	87778.28	133916.7	51538.688	20454.887	137284.9	74761.17	133129.33	111825.414	147952.8	102761.055	162513.05	154933.84	152877.47	154258.34	51407.84	56544.74	68106.66	25172.871	40769.992	38665.848	15755.061	30391.2	50280.03	0	25235.695	12628.804
Q8NHQ9	DDX55	19189.451	18009.959	34157.254	92779.31	85222.43	0	78484.73	20901.895	80414.09	14878.381	34789.145	19068.312	30333.7	32883.082	34394.72	99749.8	81498.87	113797.164	125355.64	133013.66	146819.78	51179.51	59557.438	73449.36	50858.273	49031.61	42937.336
Q8NHU6	TDRD7	73445.75	86829.6	71156.76	58378.78	52535.727	62134.215	51602.418	75001.5	44597.78	126170.516	110492.0	119973.22	112138.516	124144.03	133859.66	45161.242	45681.715	56189.0	88667.55	28835.826	109530.18	108652.984	126142.07	125725.53	137180.5	115140.195	110934.86
Q8NHV4	NEDD1	157488.52	182654.48	156815.16	58690.19	51719.33	107538.6	89809.59	114295.7	107164.34	223049.97	187626.23	198084.72	210135.7	232386.55	184771.0	465199.78	279666.72	270928.97	254632.53	237947.58	235739.92	162000.33	175477.86	150021.97	188092.0	214322.45	203580.61
Q8NHY2	COP1	14702.492	16738.354	0	24253.984	23380.027	0	0	0	20218.678	15532.6	19426.924	13305.023	15144.178	19990.434	14702.571	32217.84	6458.1045	16245.818	36498.918	28719.76	46860.617	83072.15	72084.5	82617.07	69804.19	81386.47	73330.92
Q8NHZ8	CDC26	47148.91	42452.355	39447.37	47535.105	45253.54	40218.71	44508.1	44262.613	38235.266	37209.332	36694.633	37468.77	36499.133	34577.914	38560.062	49160.324	46871.215	34959.242	51001.227	19457.447	43207.82	41629.95	31333.674	27319.438	30457.402	42628.28	34540.113
Q8NI08	NCOA7	760322.25	829691.94	774303.8	662967.56	645787.56	896760.94	682276.6	802836.44	759079.1	733170.9	697388.0	770304.06	808523.4	728321.1	693740.94	497828.94	526562.56	431130.75	330850.5	292409.22	360189.16	281067.06	364980.66	292432.06	362315.44	369215.5	297869.47
Q8NI27	THOC2	540608.6	520113.62	552502.25	1243453.6	1333633.1	479740.8	872502.25	519856.84	871139.44	379937.72	338970.9	384650.53	307380.25	335349.25	337229.0	428230.5	507815.7	507593.62	746254.3	764800.0	822016.9	577323.75	532525.4	624179.5	483569.9	460369.94	536740.0
Q8NI35	PATJ	65757.95	521523.62	62849.883	367195.1	370555.22	399579.8	63364.195	88161.266	327290.12	393100.53	373555.88	347733.4	276407.8	483861.78	368377.3	52883.566	27111.13	62070.227	12933.851	30340.436	25317.88	45540.14	62608.195	52064.04	37169.566	12057.969	12221.018
Q8NI36	WDR36	155474.69	132851.89	139664.03	190857.94	237817.61	133235.25	184212.45	119199.78	160789.34	155392.89	197989.12	164761.4	258408.34	174547.89	161416.5	537307.75	522861.06	591893.7	582739.7	717260.06	712491.1	394716.62	439066.66	488962.97	519948.38	537028.9	425328.9
Q8NI60	COQ8A	20546.24	18900.217	18531.771	16651.025	17088.85	19311.875	19538.963	18217.8	18388.969	21380.367	20794.678	18980.127	20317.227	19388.25	20642.854	65458.117	46504.62	69451.14	44599.742	67094.055	69866.586	33050.55	15007.685	21701.0	60810.18	58836.76	33786.32
Q8NI77	KIF18A	0	0	0	0	0	0	13883.052	0	13013.26	0	0	0	0	0	0	60333.523	132404.25	65257.785	105333.055	58548.92	161920.05	0	0	0	0	10590.217	8664.292
Q8TA86	RP9	148242.39	163352.27	173359.17	230223.03	225064.81	133066.28	197098.3	157035.9	185994.19	26731.885	46647.35	29391.098	0	14425.969	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TAA5	GRPEL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19319.945	0	18462.562	15903.497	33827.906	31879.05	0	0	0	17182.88	13148.967	9674.656
Q8TAA9	VANGL1	70285.42	79133.125	71045.086	34572.51	91916.31	204219.19	198957.39	183566.42	150211.58	25174.504	70688.74	90308.7	44389.484	40605.195	99951.21	18292.281	0	30150.686	22525.943	19316.314	19493.414	13297.782	0	0	0	0	0
Q8TAB3	PCDH19	33853.727	32540.297	26853.361	30198.418	30121.34	66735.94	51438.55	63777.965	49693.05	8550.332	25873.85	9811.801	0	9021.802	0	86393.375	91327.2	103254.19	52480.203	58933.03	59797.805	58348.336	25174.266	38895.844	46793.656	24965.7	56778.367
Q8TAE8	GADD45GIP1	0	0	15722.102	0	0	0	0	0	0	0	18337.598	18377.451	17655.963	0	0	167851.38	126122.8	203522.06	231002.16	254332.55	177272.12	239349.55	288331.53	237614.36	204646.19	183397.03	250958.36
Q8TAF3	WDR48	86970.2	71502.28	65487.523	29957.98	59009.89	125967.65	71978.25	122548.875	121157.62	65187.336	53347.492	33653.04	45724.37	44529.89	32048.3	56984.11	24970.793	48676.92	113805.4	204341.11	176582.64	218487.9	179586.05	126027.375	173595.61	142625.48	170980.2
Q8TAG9	EXOC6	93905.805	77950.78	101326.1	35754.17	44551.555	104902.586	83815.86	74187.055	102997.39	106782.02	120042.734	115817.62	133250.95	104598.29	136363.02	64361.094	59264.58	73302.19	80471.31	36591.86	63875.516	37323.09	78420.53	46076.945	54719.96	55040.594	35769.703
Q8TAM1	BBS10	0	0	0	0	0	0	0	0	0	0	0	0	0	17460.326	19977.283	27047.031	30896.547	31940.273	41408.176	16895.63	39438.617	35344.375	21148.309	20196.652	21414.477	23433.023	35922.11
Q8TAM2	TTC8	0	11185.536	0	0	0	0	0	0	0	0	0	0	0	12344.159	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TAP6	CEP76	47024.027	42520.344	18468.264	24350.582	44510.867	24151.127	47068.754	15352.153	46001.53	28532.715	19470.09	19931.605	14622.39	19393.654	17565.479	11428.4375	0	10513.253	49914.617	39924.266	43823.555	0	0	0	0	0	0
Q8TAQ2	SMARCC2	364658.4	343479.25	366604.75	794026.94	788680.94	367862.0	631601.9	321891.3	686107.75	343177.97	341245.97	414177.94	269139.3	280657.03	324335.0	903210.0	860548.56	1021950.3	1436077.2	1354757.0	1518593.9	1004168.1	1184100.0	944605.5	1123338.2	1029322.5	1232559.8
Q8TAT6	NPLOC4	221608.39	218878.67	247744.44	263306.16	220566.25	243349.45	229805.47	227618.45	227868.86	214960.84	251002.36	191113.12	170989.9	234268.2	186036.62	140451.62	133604.05	89698.56	182512.2	144324.92	145047.0	128459.766	174676.33	99843.016	143945.83	83951.91	137179.17
Q8TB24	RIN3	15992.503	13906.121	13819.802	0	0	0	14990.623	7105.962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TB37	NUBPL	0	11711.84	0	10717.846	12714.48	11060.005	8095.6133	12121.43	0	0	0	0	0	0	0	28299.201	28724.73	37297.184	24606.98	38925.555	37332.85	61711.28	57790.91	57138.742	36093.37	42646.273	46116.39
Q8TB52	FBXO30	17730.781	21252.215	21582.348	9182.165	11422.769	16803.014	14400.967	16685.861	14831.821	42089.86	28311.133	41114.12	15779.519	35523.223	41797.707	35578.152	36666.105	44857.43	47337.27	7864.4297	51308.562	39365.18	38317.086	42717.746	0	0	0
Q8TB72	PUM2	91218.19	43799.445	99281.44	109116.55	93081.125	51215.953	33766.797	23031.709	109483.97	62267.375	108226.07	67679.14	51198.38	62475.67	99148.195	15595.152	15311.492	15403.12	0	10417.345	18961.584	8745.8955	8284.752	0	9842.741	9608.253	2666.0461
Q8TBB5	KLHDC4	16952.555	32656.094	34619.043	0	24708.582	51931.164	24456.203	50167.875	28901.258	35220.69	56442.613	29864.324	48324.82	50139.305	57226.586	8031.859	8533.157	6756.502	0	0	0	0	0	9156.979	12438.952	0	12863.89
Q8TBC3	SHKBP1	102693.17	85548.21	126538.625	26561.625	35429.12	147474.69	84710.35	141530.72	105957.305	65956.34	62290.54	67536.94	64667.594	105505.97	48224.516	88888.91	104202.41	74295.65	86273.95	86317.6	80754.516	56997.293	56409.72	70592.9	70831.95	71819.17	51212.688
Q8TBC4	UBA3	116477.87	115993.41	116284.45	149897.17	155150.6	124478.92	130329.164	92565.22	134420.61	61881.336	78560.48	64182.71	59346.79	58521.867	39852.42	34537.527	31262.486	31658.13	28003.61	28324.14	31754.684	0	0	0	25689.87	0	0
