PROTID	GENEID	cGFP_6h_BioID_10_1_INT	cGFP_6h_BioID_10_2_INT	cGFP_6h_BioID_10_3_INT	cGFP_6h_BioID_11_1_INT	cGFP_6h_BioID_11_2_INT	cGFP_6h_BioID_11_3_INT	cGFP_6h_BioID_1_1_INT	cGFP_6h_BioID_1_2_INT	cGFP_6h_BioID_1_3_INT	cGFP_6h_BioID_2_1_INT	cGFP_6h_BioID_2_2_INT	cGFP_6h_BioID_2_3_INT	cGFP_6h_BioID_3_1_INT	cGFP_6h_BioID_3_2_INT	cGFP_6h_BioID_3_3_INT	cGFP_6h_BioID_4_1_INT	cGFP_6h_BioID_4_2_INT	cGFP_6h_BioID_4_3_INT	cGFP_6h_BioID_5_1_INT	cGFP_6h_BioID_5_2_INT	cGFP_6h_BioID_5_3_INT	cGFP_6h_BioID_6_1_INT	cGFP_6h_BioID_6_2_INT	cGFP_6h_BioID_6_3_INT	cGFP_6h_BioID_7_1_INT	cGFP_6h_BioID_7_2_INT	cGFP_6h_BioID_7_3_INT	cGFP_6h_BioID_8_1_INT	cGFP_6h_BioID_8_2_INT	cGFP_6h_BioID_8_3_INT	cGFP_6h_BioID_9_1_INT	cGFP_6h_BioID_9_2_INT	cGFP_6h_BioID_9_3_INT
na	na	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_9	cGFP_6h_BioID_9	cGFP_6h_BioID_9
P39019	RPS19	391680.06	404064.9	352486.5	397748.75	356314.38	360419.9	223335.78	190572.9	235233.16	205622.72	204532.39	205367.69	176609.11	289917.28	210817.08	193716.64	254772.11	247520.55	150000.98	124858.93	120174.83	124754.81	126844.25	133780.5	128225.83	136890.98	112745.17	367765.62	747983.6	339904.06	364201.3	313322.7	412250.72
P39023	RPL3	314247.25	381523.62	400421.12	409959.3	372111.84	364242.22	472477.0	540232.2	452508.22	680917.94	639859.7	701061.25	679456.4	864936.8	688707.4	835746.3	644371.25	1050875.0	959675.4	927178.25	984169.2	1027333.9	1126989.8	977459.94	1102146.4	1071009.6	801665.3	353545.9	351353.75	354415.03	360415.12	361604.16	376076.44
P39656	DDOST	7704.8354	16012.837	0	12179.637	10263.65	10859.495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9026.081	9322.893	10462.178	12452.736	14828.139	0
P39687	ANP32A	50312.83	53224.17	43753.016	46093.375	55614.703	61459.656	41856.97	55298.42	39578.387	24340.414	38311.02	31320.574	23934.004	33932.785	35043.074	34788.605	37510.92	40588.77	36078.086	28263.65	32853.402	27525.533	29534.148	29522.057	26788.426	21556.348	27871.773	56267.305	62242.6	56322.61	52919.812	60335.1	49397.695
P39748	FEN1	590958.25	759724.7	699714.5	721942.06	696154.0	708748.9	623435.94	737961.9	597824.3	627333.8	579215.5	613657.5	625520.44	618489.3	629577.5	598186.6	527543.56	604256.0	409225.12	370384.25	346117.8	377585.94	397469.94	399540.62	401166.16	399561.94	406904.03	597455.7	569195.2	676553.1	797025.3	772239.1	703538.75
P39880	CUX1	1473491.6	1210066.5	1283824.0	1484321.5	1215559.5	1242218.2	1895333.9	1992492.8	1906960.2	2326966.0	2127751.0	2048866.5	2295898.5	2334700.5	2191556.8	2134615.8	2463644.8	2298039.5	1963684.0	2089762.4	1799018.8	1903885.5	1604909.9	1892987.0	1617868.4	1997241.6	1600303.5	1322056.2	1265143.8	1500354.9	1503714.4	1304582.2	1435711.6
P40123	CAP2	77466.69	55576.57	147539.84	65589.914	74571.89	81273.31	45566.16	59961.42	50530.867	36914.78	44172.184	42585.965	45042.957	33494.035	49796.777	46645.527	58206.38	58223.707	56362.438	64592.273	63004.746	64758.94	67869.05	71772.55	62702.625	57725.383	67987.93	54986.9	71396.26	70020.55	71506.58	67015.25	75908.52
P40222	TXLNA	1142118.1	988935.2	930513.56	1033871.4	988110.25	975984.06	1195935.4	1381611.2	1074341.1	1211492.2	1345140.8	1277203.8	1265629.4	1313545.5	1129196.6	1188337.0	1172594.8	1071131.2	1381145.0	1151421.1	1355982.5	1361141.8	1333624.0	1060964.2	1278802.1	1078099.9	1213125.1	942047.56	973774.8	984624.0	1014380.9	1025580.75	1038273.2
P40227	CCT6A	1.0745561E7	9674735.0	1.1200399E7	1.061833E7	1.0589368E7	1.146004E7	1.3134182E7	1.3247628E7	1.2604569E7	1.1408768E7	1.1875495E7	1.1744804E7	1.1697942E7	1.2362763E7	1.2739682E7	1.2034322E7	1.1786992E7	1.2553869E7	9839830.0	9279453.0	1.019273E7	9929355.0	1.0639832E7	1.0154365E7	1.0838002E7	1.0296888E7	1.0003724E7	1.0580047E7	1.0021661E7	9655568.0	1.0472153E7	9628760.0	9692756.0
P40337	VHL	100037.234	96843.2	93914.555	92748.31	87777.59	81064.78	55171.117	46897.375	52234.348	58125.66	55610.605	56670.926	58315.99	59164.3	48434.82	58231.395	56007.44	56342.223	44080.773	43341.88	50088.523	54434.125	48241.48	41481.145	51597.51	43439.84	41663.22	81159.18	80221.47	83977.21	88071.64	91228.14	93151.64
P40616	ARL1	35446.844	38618.52	37712.668	38309.305	37693.746	36606.41	92602.94	99204.32	90812.516	114705.5	114420.84	100074.66	131437.8	109382.92	100804.74	125124.3	103878.78	101212.03	60300.258	59286.094	53981.75	53406.156	51325.53	59831.438	46761.836	46518.18	46185.02	29721.002	29718.025	34944.33	39524.773	43037.676	38476.36
P40692	MLH1	110537.766	176711.03	238153.75	161330.06	190585.75	123127.0	360967.0	301276.06	348958.62	386129.12	394848.3	380933.94	383233.75	416433.97	403252.06	401262.94	358775.22	416283.94	613784.2	584731.25	583213.6	588546.25	581877.5	541695.4	643849.5	679491.25	598003.6	166081.94	194224.05	144868.78	188913.25	183966.77	135612.3
P40763	STAT3	2983040.8	2767290.2	2729830.2	2697278.2	2846948.5	2374606.5	3372629.2	4383132.0	3576971.8	3507164.8	3278786.8	3343370.8	3416152.5	3592648.0	3103139.5	3424138.2	3171252.5	3802419.2	3458164.0	3646136.2	3659143.8	3564606.0	3522824.0	3174708.2	3602863.8	3720759.0	3544547.8	2348587.2	2318648.0	2454216.0	3128799.0	3003201.5	2569173.5
P40818	USP8	36490.086	79220.89	74820.05	35330.004	38801.086	89889.21	111736.734	62252.152	70181.3	65364.508	138781.67	142123.08	125393.0	201185.0	146251.16	189526.12	183050.66	148077.78	111239.45	81522.24	51110.586	96229.99	57395.14	77442.914	85218.49	73132.305	71987.36	126554.13	76126.52	87659.72	62964.4	36634.125	35563.508
P40855	PEX19	404762.3	461295.34	458520.75	358644.88	403761.06	445391.44	423877.3	376311.53	433328.7	442530.06	252759.17	355830.16	406087.22	414319.84	323423.47	320930.72	374402.1	351944.97	420021.25	412206.2	456647.97	436975.6	373664.22	473873.7	424410.53	389785.3	409307.06	346647.6	370937.0	350965.4	423157.12	462919.3	441452.9
P40925	MDH1	17216.354	20982.242	16581.633	16222.523	19591.168	20895.568	0	0	0	0	0	0	0	0	0	0	0	0	15540.343	16704.705	19877.64	17136.709	15863.646	17919.13	18040.477	16718.875	16398.479	19008.398	20907.213	17799.826	18913.506	21389.254	16181.18
P40926	MDH2	67332.5	71584.56	79087.695	85959.33	177421.5	197277.19	27484.652	43410.652	80127.81	41491.203	46803.492	33148.02	42528.938	34689.754	26884.277	35989.758	95936.27	27201.578	15131.469	25024.113	15874.178	15865.964	21283.088	20102.627	16700.39	15019.477	13817.645	122103.055	293315.72	247090.88	92094.2	195541.06	76478.62
P40937	RFC5	122558.375	130333.71	153819.4	128916.31	138791.31	128158.23	135422.23	129583.42	126975.33	144058.78	150131.11	161560.67	144536.84	155656.72	128441.65	132246.92	122360.22	130446.87	162343.53	185820.97	205258.86	193316.42	209959.36	188614.81	186392.38	208884.39	219907.44	126240.71	127764.62	118458.16	137620.39	119146.6	122772.56
P40938	RFC3	53454.69	121895.78	81147.31	62473.797	65608.23	122638.5	110211.98	97384.69	113309.29	119729.11	128956.89	131455.6	127333.805	139102.56	103622.484	111929.96	110451.625	124071.49	212156.89	193123.56	233142.81	213634.84	233405.25	218456.73	234426.84	209542.86	225799.05	70026.234	64339.406	63768.516	132667.58	68661.2	53030.66
P40939	HADHA	206772.03	184941.9	179459.52	218994.52	151197.47	133209.1	200040.72	192712.16	193526.81	233832.9	189182.02	209395.22	215845.3	207855.36	143180.33	192448.1	174209.95	168812.97	184887.31	194013.8	180084.22	188675.0	178224.39	192828.84	172761.94	210124.72	166247.2	408332.78	368020.78	188519.06	217147.73	227799.06	185273.2
P41091	EIF2S3	2840526.0	2608335.8	2572455.8	2615089.2	2507589.8	2488851.0	2266786.8	2534011.5	2432611.0	2321808.8	2235590.2	2225984.0	2165258.2	2208341.8	2205421.0	2108625.5	2353648.5	2230773.0	1878570.6	2084944.8	1987000.8	2112751.5	1984819.5	1914829.9	1979064.1	2084649.6	1973959.8	2787209.8	2555515.0	2641492.2	2734440.0	2423264.8	2676384.8
P41180	CASR	33230.168	33023.75	31265.799	31043.996	39169.656	32854.8	35253.19	35992.55	34251.105	40876.902	32552.605	35437.05	28349.506	26849.139	21965.418	27101.926	32691.682	27782.86	0	0	0	0	0	0	0	0	0	30538.477	31226.465	31162.793	31410.117	38347.074	32135.63
P41208	CETN2	484454.97	499301.6	508444.97	473193.4	502365.94	490814.62	567992.25	522727.2	508360.03	381903.78	374248.53	383914.22	419677.12	428829.47	347905.9	343440.62	320586.0	329453.4	313457.4	273128.9	293936.38	244894.95	286409.28	274631.1	258731.9	284033.7	268632.5	397278.62	370879.4	450034.62	514744.4	583435.5	486842.5
P41212	ETV6	0	0	0	0	0	0	37175.156	35061.113	30620.89	31599.527	32116.771	32749.316	35684.496	28419.094	28679.656	31687.229	31627.74	30413.832	24707.271	24340.717	25353.826	23931.396	21533.29	24133.05	26013.469	24856.064	26876.697	0	0	0	0	0	0
P41214	EIF2D	447927.47	419803.66	443206.12	386337.56	401584.3	361711.75	268760.9	315767.44	294703.16	240054.6	232636.38	258110.97	258250.75	272894.6	277670.66	290470.34	241927.08	256737.31	173482.58	158995.62	178949.2	233960.22	198301.12	188586.3	184537.94	178636.92	190483.77	386005.06	361995.16	433762.22	439335.25	384515.03	433666.62
P41227	NAA10	494499.8	426703.75	530103.1	391197.16	439570.4	454707.44	343982.2	443520.22	348922.53	366090.1	291900.16	353872.62	341425.2	332031.47	332170.4	408906.62	353930.22	354581.28	249598.5	229267.14	210912.44	213758.42	280259.88	245359.2	204448.2	237100.5	217771.23	416310.9	401891.38	412565.5	265371.12	370019.78	425403.75
P41229	KDM5C	156731.66	203164.78	193776.38	218885.64	218834.03	225863.94	197220.19	224978.11	222110.92	207695.5	198276.2	262487.28	204765.92	258302.83	228576.92	179346.56	235580.78	216540.25	512112.12	470853.38	550670.06	536155.2	553225.25	526642.6	571556.8	177764.11	617931.25	208045.83	197992.88	221570.12	211504.72	196306.53	179146.11
P41236	PPP1R2	152102.44	115372.57	67299.74	119429.6	86786.484	84009.805	67344.87	304581.88	75451.734	108744.664	120038.336	41840.914	76818.48	109061.19	54892.79	71495.7	63398.336	120667.86	51649.062	40929.812	29180.219	33324.266	45483.062	33925.266	45883.277	25614.572	32414.586	85665.57	54002.8	60628.44	158064.22	116759.89	119799.45
P41240	CSK	391041.56	448308.6	375534.5	358784.9	386740.34	408400.8	946817.56	1048359.44	858804.44	767774.5	834729.7	791698.9	882021.94	888982.1	896416.2	804961.6	821351.75	885544.3	314442.12	377686.94	297653.0	263084.34	296705.62	318856.38	237698.83	365540.06	328595.97	359000.75	371018.88	418293.94	381440.44	456958.1	396295.22
P41250	GARS1	670802.44	632599.75	544649.0	613484.56	555260.1	601704.25	428710.25	405495.84	332903.25	428150.9	413355.6	350995.88	381188.06	469374.84	310234.06	312899.56	390202.62	327249.25	371659.84	335518.38	278853.38	271424.62	272578.44	299394.56	264720.1	354080.62	320717.9	584871.3	544932.75	757978.56	637518.0	654165.7	669769.75
P41252	IARS1	570862.8	608759.0	577965.2	576015.4	592783.3	510245.1	553355.56	588343.3	576562.75	456028.38	666575.8	589797.9	646538.25	590283.1	505236.75	668230.56	586858.6	407732.25	659410.44	692358.94	698083.3	709259.1	671881.7	663734.06	803755.4	727260.25	736763.5	616605.9	539799.75	639643.1	644497.25	670572.4	641066.4
P41567	EIF1	236695.5	273371.06	245027.84	171905.95	219955.47	255398.12	104098.42	103267.055	104294.5	90607.11	94067.84	98835.94	93025.836	93274.4	75707.95	79575.86	83336.53	81528.41	107692.98	109335.85	134882.7	113290.7	108967.89	120767.59	133275.2	90028.3	127097.93	271878.97	287309.56	281189.97	240338.6	281494.7	268298.88
P41743	PRKCI	227554.19	209450.23	220690.23	241123.73	220711.53	297274.06	313341.53	305762.4	341144.6	295712.84	284692.78	294126.5	323063.94	271359.2	284746.78	364250.3	296148.88	304498.84	182730.19	164129.52	111512.234	138671.48	123969.74	152841.05	113573.92	190838.95	143805.5	232188.23	237811.06	242037.72	214317.0	269419.66	243428.52
P42025	ACTR1B	175920.36	138745.2	151195.42	158111.5	173426.34	178242.92	100137.19	106156.11	109809.47	136459.95	153638.69	114307.78	150576.42	158259.33	148163.8	122830.92	129547.84	142128.83	109239.05	118214.266	117390.18	99678.984	100193.875	126632.72	105690.48	108809.95	138969.94	179198.11	168382.47	180674.97	142805.83	159833.98	181818.67
P42166	TMPO	1344351.9	1261688.8	1032283.1	1336056.6	1177983.1	1046387.06	2109433.8	2082770.4	1974522.9	2060003.2	1885333.2	1875083.9	1856688.6	1794832.2	1655266.9	1728371.6	1680766.2	1780298.9	1709360.8	1647261.0	1558753.8	1591951.8	1348208.1	1430760.9	1555424.1	1743155.9	1350098.4	1155985.4	987232.0	1237637.8	1746052.5	1309909.1	1195780.0
P42167	TMPO	209480.88	207482.5	155215.78	212668.5	149913.16	170481.66	264304.1	286076.28	266205.62	290031.03	278162.38	268161.78	286385.66	252313.19	255831.19	272063.84	266812.75	248261.17	200466.38	177616.67	157297.06	171123.8	220121.64	178310.84	188409.62	191422.05	150153.28	171822.4	146305.75	202156.7	270749.1	233122.6	216818.53
P42212	GFP	911069.75	987773.25	916264.94	1100059.8	995772.75	960938.94	1138094.0	1177376.1	1153534.8	1319470.2	1149208.9	1134824.1	1319325.2	1208784.4	1149583.6	1113709.0	1086274.8	1097413.6	672085.0	521995.0	563178.1	647530.1	621111.0	575642.8	650096.5	612559.3	541605.25	936053.2	894659.1	955801.0	1003324.75	893717.06	847474.5
P42224	STAT1	251102.69	63754.234	32584.723	345310.34	115159.125	33574.78	297787.94	273060.8	307617.12	214987.06	182202.05	25287.27	148786.38	265029.1	206108.98	94005.96	289093.78	251796.47	132950.03	152033.31	190631.6	175855.48	202677.66	225141.31	246118.84	221004.9	212177.08	258417.9	32016.297	246273.38	328379.12	237850.83	263256.94
P42285	MTREX	1436544.5	1265520.6	1151319.2	1453207.5	1229858.4	1249216.5	1196512.5	1284924.4	1158420.2	1317606.0	1184598.0	1037671.5	1153594.1	1122002.2	1001134.1	1140520.8	1158906.5	1053419.0	757693.2	662934.2	559636.2	659080.5	672040.4	645668.9	645847.1	664449.0	601670.1	1207181.5	1200546.0	1464124.8	1359682.6	1361086.1	1467800.0
P42336	PIK3CA	0	0	0	0	0	0	9598.145	12642.085	10314.487	12866.392	12160.315	12724.187	8869.092	10826.505	8993.39	10294.025	12444.573	10189.864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P42338	PIK3CB	11519.256	6443.9185	0	8612.581	12502.57	5720.7607	0	0	0	0	0	0	0	0	0	0	0	0	11359.744	0	0	11012.9	0	0	0	0	0	5854.9585	6190.0635	5369.914	14864.584	4168.052	5967.4355
P42356	PI4KA	0	0	0	0	0	0	30262.418	39180.65	27477.555	24116.2	35254.066	32347.545	32792.516	30421.672	30226.852	29938.94	22953.598	28364.05	139216.95	137295.5	139618.89	106372.625	91290.81	95921.086	77309.125	156964.33	95064.836	0	0	0	0	0	0
P42566	EPS15	1146812.4	1209780.9	1092733.1	1112048.4	1147387.0	1147070.6	897449.6	1147118.4	959130.4	1385837.5	1131450.8	1138664.6	1217822.4	1223729.1	1075360.4	1035846.25	1122590.8	1135872.8	1115442.4	1159686.6	1189583.0	1086295.0	1224481.8	1120715.0	1131360.2	1106467.9	1089449.1	1235850.0	1260447.8	1228910.8	1260355.8	1219607.4	1225813.2
P42568	MLLT3	131571.25	51224.22	107483.516	73844.2	74594.11	68812.09	133961.58	154848.47	126227.56	149910.33	179649.17	164002.53	152865.83	162122.61	140452.34	138784.73	141824.75	142018.1	193720.56	154039.38	178504.64	182027.61	173418.19	170623.31	140304.9	153520.22	184421.0	83862.125	70107.39	114204.164	119548.47	104598.72	144798.62
P42574	CASP3	1059753.2	1062975.6	924861.44	892846.56	856482.94	1015313.3	951185.44	1027911.9	913198.94	799407.44	811077.44	836155.0	756229.9	888422.94	668317.1	691636.4	692403.4	681855.9	597219.5	556248.7	611547.1	515269.78	633941.1	579814.1	633961.06	630864.0	583655.06	819397.1	752829.44	1045825.0	1066071.5	1056988.5	977772.9
P42575	CASP2	511350.03	533183.2	516502.34	510152.97	533471.94	511549.44	451844.06	482523.5	447371.62	442830.88	459914.84	489622.0	522071.8	493579.47	528170.44	490193.72	524091.94	540741.2	520417.3	422891.2	458177.28	453601.53	452221.7	483291.62	410798.34	457338.34	421003.12	484266.7	493944.3	474303.12	502577.25	541481.6	547900.7
P42677	RPS27	261298.25	225941.56	194462.05	285329.72	220805.34	205716.97	270898.53	339266.3	268768.3	332562.97	289884.97	220627.22	328884.3	301802.72	285844.9	265320.56	264107.97	228505.45	266195.75	157075.61	124203.09	173882.61	147410.56	174589.62	152732.62	133151.44	149824.45	207089.19	175499.45	220734.06	354040.2	230278.92	255235.1
P42684	ABL2	266054.0	206130.75	244336.02	239044.05	240274.34	207681.98	214927.2	243586.67	253629.28	221631.23	213074.86	251597.86	253200.33	247581.61	254155.61	254445.27	267048.44	244408.38	230160.97	261105.58	262852.88	213740.16	229315.05	205813.06	244531.7	206233.14	236465.7	217376.14	177884.11	194123.12	261276.12	196130.98	309959.16
P42694	HELZ	75062.25	121665.31	70518.11	73104.36	82269.86	96944.66	164188.92	157590.81	152111.44	160528.78	90254.65	155837.95	124586.24	135962.55	174820.48	129981.12	152672.44	113991.266	138951.17	122495.56	138122.56	156193.14	139163.86	135162.45	152568.72	153484.19	132497.5	75870.92	106460.04	91308.71	106378.37	80009.91	101093.95
P42695	NCAPD3	0	0	0	0	0	0	15981.625	12507.9375	41259.805	28236.988	64769.29	16037.4375	45129.4	14645.292	15544.029	16078.094	33367.02	17089.6	37174.246	41689.945	43093.75	42285.777	35487.332	39879.42	41317.39	36106.387	36055.688	0	0	0	0	0	0
P42696	RBM34	0	0	0	0	0	0	4730.941	7097.5728	8417.653	9888.839	11522.991	12651.762	10744.701	12287.113	13079.594	11871.04	8579.8125	16008.22	27838.97	25838.975	35563.227	38004.414	26653.518	31292.549	25491.598	29376.848	28733.28	0	0	0	0	0	0
P42704	LRPPRC	332742.66	294406.72	352021.47	219029.47	433595.97	379177.12	99846.05	94661.72	87206.99	120147.92	131041.71	116325.875	108934.77	107451.27	112233.234	109096.35	115557.375	84224.266	177042.58	104254.79	106380.91	112213.56	109828.375	194196.42	123151.08	100642.14	110943.93	336986.7	439381.34	406838.16	319834.34	450932.78	345506.8
P42765	ACAA2	12669.317	13620.429	12684.429	11244.698	15791.008	19714.791	7953.816	9051.219	11381.16	7300.1694	9410.453	9339.853	8432.1875	8188.955	10116.437	8640.022	11180.231	6796.9316	7569.515	9184.432	9543.689	7219.2705	9436.846	10247.853	9681.875	7926.736	9262.818	16585.213	24505.926	22702.494	13284.319	19892.695	16038.17
P42766	RPL35	86251.98	95028.8	165389.6	165876.4	195676.94	170799.75	182231.38	169910.6	199327.5	205750.56	196367.27	213131.03	215215.77	234995.78	196523.05	215019.31	203049.3	203020.62	216669.2	216334.23	178625.66	184460.89	169441.94	178129.75	179379.06	190266.94	134512.17	187124.05	170092.39	142184.19	100032.07	169766.95	131579.73
P42771	CDKN2A	66527.59	61194.945	65143.14	64098.758	55279.812	63624.6	55122.258	60267.367	66877.234	61765.766	21023.797	39148.258	47205.25	59162.65	52577.234	50922.992	55507.26	57880.133	103954.78	115279.94	109664.79	101060.234	102060.95	97282.42	99607.58	95641.516	97098.36	58820.69	55468.14	67362.69	73879.84	65829.83	54066.027
P42785	PRCP	11295.7295	10122.727	0	8491.845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13186.8	31646.57	11464.41	11942.537	11199.587	9280.032	10465.911	10417.792	12226.297	0	0	0	11895.452	14994.95	9992.045
P42858	HTT	0	0	0	0	0	0	18430.367	15595.735	17854.658	0	17105.963	0	15237.243	15856.937	18718.742	18987.47	18637.291	16172.592	63015.785	83164.164	81128.414	94416.15	84682.664	91158.0	96201.35	17165.48	89715.23	0	0	0	0	0	0
P43003	SLC1A3	48809.918	55788.793	39790.375	52539.617	50170.06	39913.516	44736.145	77112.38	34879.598	63297.953	45539.43	57940.594	63433.4	103025.1	39321.785	51973.613	40965.047	51068.27	51775.797	64166.535	49184.312	53488.875	28822.777	47044.67	48555.57	49375.426	40126.31	55847.992	51150.215	61342.004	58303.902	58611.86	60884.86
P43034	PAFAH1B1	194152.25	224675.62	172444.06	162797.62	210495.45	183563.94	194285.78	141833.64	126332.15	136415.11	171317.08	88376.26	157157.22	181790.92	72848.36	156885.53	174806.48	63756.07	111552.55	127042.625	101132.86	107619.71	110392.625	125830.62	80402.71	109857.0	85182.19	242141.97	165560.0	226968.4	175039.66	241773.03	249470.44
P43243	MATR3	1299717.8	1503819.4	1162246.2	1452572.8	1226419.1	1403421.2	1082539.6	1274780.0	1095722.1	1025695.2	1007949.1	972546.6	1026761.9	881898.75	1023707.75	974725.7	1118441.2	1084871.8	1029005.8	1193209.2	906296.7	1063145.5	951026.8	1184936.0	874189.4	1043377.7	1051860.6	1233613.8	1365288.5	1542924.2	1559420.1	1531606.4	1531369.0
P43246	MSH2	618178.44	608535.1	639359.5	526300.25	567920.0	583088.25	480583.44	395211.25	509139.06	516721.1	507795.16	511932.8	418003.5	547307.94	547956.5	506320.53	483607.8	528860.94	607825.0	646646.0	632631.75	645213.56	586926.25	613919.06	616249.25	617813.0	653615.8	597425.3	594494.6	588472.7	550191.7	589110.4	586734.2
P43250	GRK6	0	11826.01	0	0	10827.903	12254.625	0	0	0	0	0	0	0	0	0	0	0	0	7776.4453	7895.1133	9663.588	9621.667	8379.764	8012.432	9150.344	7651.129	8292.2295	0	0	0	0	11985.804	25745.752
P43304	GPD2	10147.502	11515.069	10715.327	12129.877	9111.835	10624.763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14523.977	12287.04	11981.733	11149.9795	12319.984	13744.435
P43378	PTPN9	0	5264.6694	4842.466	5318.3203	0	7166.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7022.999	10431.896	4527.7393	4608.968	9494.351	4425.108
P43405	SYK	84331.67	54620.34	54798.727	76428.65	64210.92	55760.285	130066.03	88335.61	84053.86	97818.8	134567.47	126598.51	140032.53	145566.77	116271.03	158445.53	137015.47	145075.61	53220.145	55550.844	79147.08	43107.67	42711.453	74517.45	78175.875	136875.11	87846.875	49141.93	54521.99	53970.47	59937.027	65012.51	53395.137
P43487	RANBP1	3509768.2	5663887.5	8681685.0	4073845.2	9013495.0	7355525.0	1462429.1	1327627.4	1669620.1	1151897.1	1499153.9	1731090.0	1491244.2	2450342.5	2646548.5	1845021.6	1615620.8	2849349.2	5812580.0	4451711.5	7234785.5	7331981.0	8513845.0	6646195.0	8654303.0	6448270.5	8169804.5	6143862.0	5839662.0	2938681.2	3790687.0	6147426.0	2970690.5
P43490	NAMPT	325634.03	321728.47	313238.9	341677.8	379215.66	286264.53	291288.34	329919.66	297807.25	316116.56	287441.44	335976.72	311026.88	316092.5	273593.38	284752.88	288537.72	331089.66	345039.38	360795.28	398873.16	407709.16	391303.38	432344.12	416825.8	369482.12	401483.22	337359.72	317601.22	326653.3	340134.97	367052.56	314813.03
P43686	PSMC4	952993.1	1039674.9	1131762.0	1084024.5	1160453.6	1093958.5	930631.0	927431.0	981960.75	842350.56	901730.3	942264.94	879797.44	947664.9	996383.9	979447.0	862921.8	1023137.5	1036896.9	973559.7	1038350.25	977278.94	1057517.8	1055789.6	1104640.6	1017526.4	1051265.0	1045954.9	1039224.56	964806.5	1045839.2	1107125.8	961405.4
P43694	GATA4	43052.992	53013.246	50022.105	54603.336	48165.215	55456.336	62218.836	56934.906	58078.812	53181.3	69447.8	73083.73	51435.4	59441.465	58656.938	49048.53	87764.52	36859.836	52336.992	41640.832	32941.3	40813.59	34109.152	41445.027	38515.36	35364.883	30009.793	56306.984	50733.742	70778.66	66621.96	62552.223	49369.797
P43699	NKX2-1	13440.988	0	8811.511	10640.868	8980.593	8286.694	10184.802	25010.242	0	18752.674	0	0	10224.684	11631.652	0	11216.539	6985.166	0	0	0	0	0	0	0	0	0	0	12194.49	9660.864	0	13940.323	12658.293	10520.786
P45880	VDAC2	37797.125	40706.4	37672.61	50622.336	74793.2	47389.203	0	0	0	31438.096	30932.334	28362.107	27261.057	27584.67	29387.734	0	29216.17	28024.898	52541.97	26972.062	55060.508	35904.613	56083.523	57389.21	31272.715	46716.71	56852.797	156045.66	43387.652	38766.133	45331.523	45314.258	55955.195
P45973	CBX5	38228.184	32712.531	0	33340.03	0	14812.492	26732.516	0	32212.611	63695.305	0	0	18735.047	0	0	25618.47	0	28542.793	0	0	0	0	0	0	0	0	0	20907.957	0	17720.076	52529.29	17045.783	15783.385
P45974	USP5	808343.1	845203.25	691887.3	652901.2	755532.7	754069.2	428348.8	475319.56	458471.34	448555.44	420472.9	461188.34	416454.28	468838.12	462935.72	406176.44	407685.06	436224.8	404822.28	481712.12	446812.25	449013.1	463641.22	477033.0	451074.3	468422.28	455470.4	703365.2	826901.9	808929.94	756069.6	906337.5	847618.1
